,ID,experiment_ID,sample_ID,sample_type,sample_state,sample_lot,biopsy_id,culture_date,biopsy_replicate,biopsy_diameter_mm,digestion_volume_ul,dilution_factor,assay_volume_ul,loaded_weight1_mg,loaded_weight2_mg,tube_weight1_mg,tube_weight2_mg,operator,std_conc_ug_per_well,media_type,biomaterial_id,reaction_date,abs,sheet_name,location,data check,normalized_abs,r_squared,net weight mg,ug/well,mg/ml,mg/biopsy,mg/cm2
27,16,HP16-20231023,230928-3,sample,liquid,,230928-3-2,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.332,Plate1,H4,,0.332,,,10.997971834274061,0.43991887337096247,,
28,17,HP16-20231023,230928-3,sample,liquid,,230928-3-3,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.306,Plate1,E5,,0.306,,,9.800429951679078,0.3920171980671631,,
29,17,HP16-20231023,230928-3,sample,liquid,,230928-3-3,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.308,Plate1,F5,,0.308,,,9.892548558032539,0.39570194232130157,,
30,17,HP16-20231023,230928-3,sample,liquid,,230928-3-3,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.301,Plate1,G5,,0.301,,,9.570133435795428,0.38280533743181716,,
31,17,HP16-20231023,230928-3,sample,liquid,,230928-3-3,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.3,Plate1,H5,,0.3,,,9.524074132618699,0.38096296530474794,,
32,18,HP16-20231023,230928-3,sample,liquid,,230928-3-4,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.29,Plate1,E6,,0.29,,,9.063481100851398,0.3625392440340559,,
33,18,HP16-20231023,230928-3,sample,liquid,,230928-3-4,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.298,Plate1,F6,,0.298,,,9.431955526265238,0.37727822105060954,,
34,18,HP16-20231023,230928-3,sample,liquid,,230928-3-4,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.295,Plate1,G6,,0.295,,,9.293777616735047,0.3717511046694019,,
35,18,HP16-20231023,230928-3,sample,liquid,,230928-3-4,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.324,Plate1,H6,,0.324,,,10.629497408860221,0.42517989635440884,,
36,7,HP16-20231023,230928-1,sample,liquid,,230928-1-1,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.364,Plate1,A7,,0.364,,,12.471869535929422,0.49887478143717684,,
37,7,HP16-20231023,230928-1,sample,liquid,,230928-1-1,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.349,Plate1,B7,,0.349,,,11.780979988278471,0.47123919953113885,,
38,7,HP16-20231023,230928-1,sample,liquid,,230928-1-1,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.35,Plate1,C7,,0.35,,,11.8270392914552,0.473081571658208,,
39,7,HP16-20231023,230928-1,sample,liquid,,230928-1-1,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.344,Plate1,D7,,0.344,,,11.55068347239482,0.4620273388957928,,
40,19,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.167,Plate1,E7,,0.167,,,3.398186810113601,0.13592747240454403,,
41,19,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.171,Plate1,F7,,0.171,,,3.582424022820521,0.14329696091282085,,
42,19,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.17,Plate1,G7,,0.17,,,3.5363647196437906,0.14145458878575162,,
43,19,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.168,Plate1,H7,,0.168,,,3.4442461132903306,0.13776984453161323,,
44,8,HP16-20231023,230928-1,sample,liquid,,230928-1-2,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.349,Plate1,A8,,0.349,,,11.780979988278471,0.47123919953113885,,
45,8,HP16-20231023,230928-1,sample,liquid,,230928-1-2,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.347,Plate1,B8,,0.347,,,11.68886138192501,0.4675544552770004,,
46,8,HP16-20231023,230928-1,sample,liquid,,230928-1-2,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.347,Plate1,C8,,0.347,,,11.68886138192501,0.4675544552770004,,
47,8,HP16-20231023,230928-1,sample,liquid,,230928-1-2,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.35,Plate1,D8,,0.35,,,11.8270392914552,0.473081571658208,,
48,20,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.168,Plate1,E8,,0.168,,,3.4442461132903306,0.13776984453161323,,
49,20,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.171,Plate1,F8,,0.171,,,3.582424022820521,0.14329696091282085,,
50,20,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.169,Plate1,G8,,0.169,,,3.490305416467061,0.13961221665868245,,
51,20,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.17,Plate1,H8,,0.17,,,3.5363647196437906,0.14145458878575162,,
52,9,HP16-20231023,230928-1,sample,liquid,,230928-1-3,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.301,Plate1,A9,,0.301,,,9.570133435795428,0.38280533743181716,,
53,9,HP16-20231023,230928-1,sample,liquid,,230928-1-3,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.315,Plate1,B9,,0.315,,,10.21496368026965,0.408598547210786,,
54,9,HP16-20231023,230928-1,sample,liquid,,230928-1-3,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.302,Plate1,C9,,0.302,,,9.616192738972158,0.38464770955888633,,
55,9,HP16-20231023,230928-1,sample,liquid,,230928-1-3,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.303,Plate1,D9,,0.303,,,9.662252042148888,0.3864900816859555,,
56,21,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.174,Plate1,E9,,0.174,,,3.7206019323507107,0.14882407729402844,,
57,21,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.177,Plate1,F9,,0.177,,,3.858779841880901,0.15435119367523606,,
58,21,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.173,Plate1,G9,,0.173,,,3.6745426291739802,0.14698170516695921,,
59,21,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.171,Plate1,H9,,0.171,,,3.582424022820521,0.14329696091282085,,
60,10,HP16-20231023,230928-1,sample,liquid,,230928-1-4,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.316,Plate1,A10,,0.316,,,10.261022983446379,0.41044091933785515,,
61,10,HP16-20231023,230928-1,sample,liquid,,230928-1-4,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.314,Plate1,B10,,0.314,,,10.16890437709292,0.4067561750837168,,
62,10,HP16-20231023,230928-1,sample,liquid,,230928-1-4,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.303,Plate1,C10,,0.303,,,9.662252042148888,0.3864900816859555,,
63,10,HP16-20231023,230928-1,sample,liquid,,230928-1-4,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.303,Plate1,D10,,0.303,,,9.662252042148888,0.3864900816859555,,
64,11,HP16-20231023,230928-2,sample,liquid,,230928-2-1,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.305,Plate1,A11,,0.305,,,9.754370648502348,0.39017482594009395,,
65,11,HP16-20231023,230928-2,sample,liquid,,230928-2-1,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.304,Plate1,B11,,0.304,,,9.708311345325619,0.3883324538130248,,
66,11,HP16-20231023,230928-2,sample,liquid,,230928-2-1,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.288,Plate1,C11,,0.288,,,8.971362494497937,0.35885449977991746,,
67,11,HP16-20231023,230928-2,sample,liquid,,230928-2-1,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.304,Plate1,D11,,0.304,,,9.708311345325619,0.3883324538130248,,
68,12,HP16-20231023,230928-2,sample,liquid,,230928-2-2,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.307,Plate1,A12,,0.307,,,9.84648925485581,0.3938595701942324,,
69,12,HP16-20231023,230928-2,sample,liquid,,230928-2-2,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.293,Plate1,B12,,0.293,,,9.201659010381587,0.36806636041526347,,
70,12,HP16-20231023,230928-2,sample,liquid,,230928-2-2,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.292,Plate1,C12,,0.292,,,9.155599707204857,0.3662239882881943,,
71,12,HP16-20231023,230928-2,sample,liquid,,230928-2-2,09-28-2023,,,200,2,50,,,,,RT,,TGFBS,,10-23-2023,0.326,Plate1,D12,,0.326,,,10.72161601521368,0.42886464060854723,,
72,1,HP16-20231023,Gelatin_5,control,liquid,,Gelatin-5-1,09-28-2023,,,1000,1,20,,,,,RT,1.05,TGFBS,,10-23-2023,0.809,Plate1,A1,,0.809,0.9950706564858299,,0.6593651889914861,,,
73,1,HP16-20231023,Gelatin_5,control,liquid,,Gelatin-5-1,09-28-2023,,,1000,1,20,,,,,RT,1.05,TGFBS,,10-23-2023,0.782,Plate1,B1,,0.782,0.9950706564858299,,0.6344931652760517,,,
74,1,HP16-20231023,Gelatin_5,control,liquid,,Gelatin-5-1,09-28-2023,,,1000,1,20,,,,,RT,1.05,TGFBS,,10-23-2023,0.772,Plate1,C1,,0.772,0.9950706564858299,,0.6252813046407056,,,
75,1,HP16-20231023,Gelatin_5,control,liquid,,Gelatin-5-1,09-28-2023,,,1000,1,20,,,,,RT,1.05,TGFBS,,10-23-2023,0.788,Plate1,D1,,0.788,0.9950706564858299,,0.6400202816572594,,,
76,2,HP16-20231023,Gelatin_5,control,liquid,,Gelatin-5-2,09-28-2023,,,1000,1,20,,,,,RT,1.05,TGFBS,,10-23-2023,0.786,Plate1,A2,,0.786,0.9950706564858299,,0.6381779095301902,,,
77,2,HP16-20231023,Gelatin_5,control,liquid,,Gelatin-5-2,09-28-2023,,,1000,1,20,,,,,RT,1.05,TGFBS,,10-23-2023,0.806,Plate1,B2,,0.806,0.9950706564858299,,0.6566016308008823,,,
78,2,HP16-20231023,Gelatin_5,control,liquid,,Gelatin-5-2,09-28-2023,,,1000,1,20,,,,,RT,1.05,TGFBS,,10-23-2023,0.796,Plate1,C2,,0.796,0.9950706564858299,,0.6473897701655362,,,
79,2,HP16-20231023,Gelatin_5,control,liquid,,Gelatin-5-2,09-28-2023,,,1000,1,20,,,,,RT,1.05,TGFBS,,10-23-2023,0.729,Plate1,D2,,0.729,0.9950706564858299,,0.5856703039087179,,,
80,3,HP16-20231023,Gelatin_2.5,control,liquid,,Gelatin-2.5-1,09-28-2023,,,1000,1,20,,,,,RT,0.525,TGFBS,,10-23-2023,0.446,Plate1,A3,,0.446,0.9950706564858299,,0.3249746479284258,,,
81,3,HP16-20231023,Gelatin_2.5,control,liquid,,Gelatin-2.5-1,09-28-2023,,,1000,1,20,,,,,RT,0.525,TGFBS,,10-23-2023,0.436,Plate1,B3,,0.436,0.9950706564858299,,0.3157627872930797,,,
82,3,HP16-20231023,Gelatin_2.5,control,liquid,,Gelatin-2.5-1,09-28-2023,,,1000,1,20,,,,,RT,0.525,TGFBS,,10-23-2023,0.425,Plate1,C3,,0.425,0.9950706564858299,,0.3056297405941991,,,
83,3,HP16-20231023,Gelatin_2.5,control,liquid,,Gelatin-2.5-1,09-28-2023,,,1000,1,20,,,,,RT,0.525,TGFBS,,10-23-2023,0.417,Plate1,D3,,0.417,0.9950706564858299,,0.2982602520859223,,,
84,4,HP16-20231023,Gelatini_2.5,control,liquid,,Gelatin-2.5-2,09-28-2023,,,1000,1,20,,,,,RT,0.525,TGFBS,,10-23-2023,0.401,Plate1,A4,,0.401,0.9950706564858299,,0.28352127506936875,,,
85,4,HP16-20231023,Gelatini_2.5,control,liquid,,Gelatin-2.5-2,09-28-2023,,,1000,1,20,,,,,RT,0.525,TGFBS,,10-23-2023,0.412,Plate1,B4,,0.412,0.9950706564858299,,0.2936543217682493,,,
86,4,HP16-20231023,Gelatini_2.5,control,liquid,,Gelatin-2.5-2,09-28-2023,,,1000,1,20,,,,,RT,0.525,TGFBS,,10-23-2023,0.392,Plate1,C4,,0.392,0.9950706564858299,,0.27523060049755727,,,
87,4,HP16-20231023,Gelatini_2.5,control,liquid,,Gelatin-2.5-2,09-28-2023,,,1000,1,20,,,,,RT,0.525,TGFBS,,10-23-2023,0.354,Plate1,D4,,0.354,0.9950706564858299,,0.24022553008324246,,,
88,5,HP16-20231023,Gelatin_0,control,liquid,,Gelatin-0-1,09-28-2023,,,1000,1,20,,,,,RT,0.0,TGFBS,,10-23-2023,0.085,Plate1,A5,,0.085,0.9950706564858299,,-0.007573521007565294,,,
89,5,HP16-20231023,Gelatin_0,control,liquid,,Gelatin-0-1,09-28-2023,,,1000,1,20,,,,,RT,0.0,TGFBS,,10-23-2023,0.092,Plate1,B5,,0.092,0.9950706564858299,,-0.0011252185628230827,,,
90,5,HP16-20231023,Gelatin_0,control,liquid,,Gelatin-0-1,09-28-2023,,,1000,1,20,,,,,RT,0.0,TGFBS,,10-23-2023,0.089,Plate1,C5,,0.089,0.9950706564858299,,-0.0038887767534268925,,,
91,5,HP16-20231023,Gelatin_0,control,liquid,,Gelatin-0-1,09-28-2023,,,1000,1,20,,,,,RT,0.0,TGFBS,,10-23-2023,0.094,Plate1,D5,,0.094,0.9950706564858299,,0.000717153564246118,,,
92,6,HP16-20231023,Gelatin_0,control,liquid,,Gelatin-0-2,09-28-2023,,,1000,1,20,,,,,RT,0.0,TGFBS,,10-23-2023,0.079,Plate1,A6,,0.079,0.9950706564858299,,-0.013100637388772905,,,
93,6,HP16-20231023,Gelatin_0,control,liquid,,Gelatin-0-2,09-28-2023,,,1000,1,20,,,,,RT,0.0,TGFBS,,10-23-2023,0.088,Plate1,B6,,0.088,0.9950706564858299,,-0.004809962816961502,,,
94,6,HP16-20231023,Gelatin_0,control,liquid,,Gelatin-0-2,09-28-2023,,,1000,1,20,,,,,RT,0.0,TGFBS,,10-23-2023,0.088,Plate1,C6,,0.088,0.9950706564858299,,-0.004809962816961502,,,
95,6,HP16-20231023,Gelatin_0,control,liquid,,Gelatin-0-2,09-28-2023,,,1000,1,20,,,,,RT,0.0,TGFBS,,10-23-2023,0.092,Plate1,D6,,0.092,0.9950706564858299,,-0.0011252185628230827,,,
