,HP_sid,experiment_ID,sample_ID,sample_type,sample_state,sample_lot,biopsy_id,culture_date,biopsy_replicate,biopsy_diameter_mm,digestion_volume_ul,dilution_factor,assay_volume_ul,loaded_weight1_mg,loaded_weight2_mg,tube_weight1_mg,tube_weight2_mg,operator,std_conc_ug_per_well,media_type,biomaterial_id,reaction_date,abs,sheet_name,location,data check,normalized_abs,r_squared,net weight mg,ug/well,mg/ml,mg/biopsy,mg/cm2,avg mg/biopsy,mg/biopsy std,avg mg/cm2,mg/cm2 std,avg mg/ml,mg/ml std
10,HP16-13,HP16-20231023,230928-2,sample,liquid,,230928-2-3,9/28/23,3.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.29,Plate1,G1,,0.29,,,0.18126962201702795,0.007250784880681118,,,,,,,0.007250784880681118,0.007250784880681118
11,HP16-13,HP16-20231023,230928-2,sample,liquid,,230928-2-3,9/28/23,3.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.29,Plate1,H1,,0.29,,,0.18126962201702795,0.007250784880681118,,,,,,,0.007250784880681118,0.007250784880681118
12,HP16-14,HP16-20231023,230928-2,sample,liquid,,230928-2-4,9/28/23,4.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.295,Plate1,E2,,0.295,,,0.185875552334701,0.00743502209338804,,,,,,,0.007563988142282884,0.007563988142282884
13,HP16-14,HP16-20231023,230928-2,sample,liquid,,230928-2-4,9/28/23,4.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.302,Plate1,F2,,0.302,,,0.1923238547794432,0.007692954191177727,,,,,,,0.007563988142282884,0.007563988142282884
14,HP16-14,HP16-20231023,230928-2,sample,liquid,,230928-2-4,9/28/23,4.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.29100000000000004,Plate1,G2,,0.29100000000000004,,,0.18219080808056265,0.007287632323222506,,,,,,,0.007563988142282884,0.007563988142282884
15,HP16-14,HP16-20231023,230928-2,sample,liquid,,230928-2-4,9/28/23,4.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.302,Plate1,H2,,0.302,,,0.1923238547794432,0.007692954191177727,,,,,,,0.007563988142282884,0.007563988142282884
16,HP16-15,HP16-20231023,230928-3,sample,liquid,,230928-3-1,9/28/23,1.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.29600000000000004,Plate1,E3,,0.29600000000000004,,,0.18679673839823563,0.007471869535929425,,,,,,,0.00732447976576389,0.00732447976576389
17,HP16-15,HP16-20231023,230928-3,sample,liquid,,230928-3-1,9/28/23,1.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.306,Plate1,F3,,0.306,,,0.1960085990335816,0.007840343961343263,,,,,,,0.00732447976576389,0.00732447976576389
18,HP16-15,HP16-20231023,230928-3,sample,liquid,,230928-3-1,9/28/23,1.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.284,Plate1,G3,,0.284,,,0.1757425056358204,0.0070297002254328155,,,,,,,0.00732447976576389,0.00732447976576389
19,HP16-15,HP16-20231023,230928-3,sample,liquid,,230928-3-1,9/28/23,1.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.28800000000000003,Plate1,H3,,0.28800000000000003,,,0.17942724988995884,0.007177089995598354,,,,,,,0.00732447976576389,0.00732447976576389
20,HP16-16,HP16-20231023,230928-3,sample,liquid,,230928-3-2,9/28/23,2.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.325,Plate1,E4,,0.325,,,0.21351113424073903,0.008540445369629562,,,,,,,0.008558869090900255,0.008558869090900255
21,HP16-16,HP16-20231023,230928-3,sample,liquid,,230928-3-2,9/28/23,2.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.322,Plate1,F4,,0.322,,,0.21074757605013522,0.008429903042005409,,,,,,,0.008558869090900255,0.008558869090900255
22,HP16-16,HP16-20231023,230928-3,sample,liquid,,230928-3-2,9/28/23,2.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.326,Plate1,G4,,0.326,,,0.21443232030427362,0.008577292812170945,,,,,,,0.008558869090900255,0.008558869090900255
23,HP16-16,HP16-20231023,230928-3,sample,liquid,,230928-3-2,9/28/23,2.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.332,Plate1,H4,,0.332,,,0.21995943668548124,0.008798377467419249,,,,,,,0.008558869090900255,0.008558869090900255
24,HP16-17,HP16-20231023,230928-3,sample,liquid,,230928-3-3,9/28/23,3.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.306,Plate1,E5,,0.306,,,0.1960085990335816,0.007840343961343263,,,,,,,0.007748225354989802,0.007748225354989802
25,HP16-17,HP16-20231023,230928-3,sample,liquid,,230928-3-3,9/28/23,3.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.308,Plate1,F5,,0.308,,,0.1978509711606508,0.007914038846426032,,,,,,,0.007748225354989802,0.007748225354989802
26,HP16-17,HP16-20231023,230928-3,sample,liquid,,230928-3-3,9/28/23,3.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.301,Plate1,G5,,0.301,,,0.1914026687159086,0.007656106748636344,,,,,,,0.007748225354989802,0.007748225354989802
27,HP16-17,HP16-20231023,230928-3,sample,liquid,,230928-3-3,9/28/23,3.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.3,Plate1,H5,,0.3,,,0.19048148265237397,0.007619259306094959,,,,,,,0.007748225354989802,0.007748225354989802
28,HP16-18,HP16-20231023,230928-3,sample,liquid,,230928-3-4,9/28/23,4.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.29,Plate1,E6,,0.29,,,0.18126962201702795,0.007250784880681118,,,,,,,0.007490293257200116,0.007490293257200116
29,HP16-18,HP16-20231023,230928-3,sample,liquid,,230928-3-4,9/28/23,4.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.298,Plate1,F6,,0.298,,,0.1886391105253048,0.0075455644210121915,,,,,,,0.007490293257200116,0.007490293257200116
30,HP16-18,HP16-20231023,230928-3,sample,liquid,,230928-3-4,9/28/23,4.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.295,Plate1,G6,,0.295,,,0.185875552334701,0.00743502209338804,,,,,,,0.007490293257200116,0.007490293257200116
31,HP16-18,HP16-20231023,230928-3,sample,liquid,,230928-3-4,9/28/23,4.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.324,Plate1,H6,,0.324,,,0.21258994817720445,0.008503597927088179,,,,,,,0.007490293257200116,0.007490293257200116
32,HP16-19,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,9/28/23,1.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.16699999999999998,Plate1,E7,,0.16699999999999998,,,0.06796373620227206,0.0027185494480908823,,,,,,,0.002792244333173651,0.002792244333173651
33,HP16-19,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,9/28/23,1.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.171,Plate1,F7,,0.171,,,0.07164848045641048,0.002865939218256419,,,,,,,0.002792244333173651,0.002792244333173651
34,HP16-19,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,9/28/23,1.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.17,Plate1,G7,,0.17,,,0.0707272943928759,0.0028290917757150358,,,,,,,0.002792244333173651,0.002792244333173651
35,HP16-19,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,9/28/23,1.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.168,Plate1,H7,,0.168,,,0.06888492226580667,0.002755396890632267,,,,,,,0.002792244333173651,0.002792244333173651
36,HP16-20,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,9/28/23,2.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.168,Plate1,E8,,0.168,,,0.06888492226580667,0.002755396890632267,,,,,,,0.0028106680544443424,0.0028106680544443424
37,HP16-20,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,9/28/23,2.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.171,Plate1,F8,,0.171,,,0.07164848045641048,0.002865939218256419,,,,,,,0.0028106680544443424,0.0028106680544443424
38,HP16-20,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,9/28/23,2.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.16899999999999998,Plate1,G8,,0.16899999999999998,,,0.06980610832934125,0.0027922443331736503,,,,,,,0.0028106680544443424,0.0028106680544443424
39,HP16-20,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,9/28/23,2.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.17,Plate1,H8,,0.17,,,0.0707272943928759,0.0028290917757150358,,,,,,,0.0028106680544443424,0.0028106680544443424
40,HP16-21,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,9/28/23,3.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.174,Plate1,E9,,0.174,,,0.07441203864701426,0.0029764815458805704,,,,,,,0.0029580578246098796,0.0029580578246098796
41,HP16-21,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,9/28/23,3.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.177,Plate1,F9,,0.177,,,0.07717559683761807,0.003087023873504723,,,,,,,0.0029580578246098796,0.0029580578246098796
42,HP16-21,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,9/28/23,3.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.17300000000000001,Plate1,G9,,0.17300000000000001,,,0.0734908525834797,0.0029396341033391883,,,,,,,0.0029580578246098796,0.0029580578246098796
43,HP16-21,HP16-20231023,TGFBS231012,sample,liquid,,TGFBS231012,9/28/23,3.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.171,Plate1,H9,,0.171,,,0.07164848045641048,0.002865939218256419,,,,,,,0.0029580578246098796,0.0029580578246098796
44,HP16-7,HP16-20231023,230928-1,sample,liquid,,230928-1-1,9/28/23,1.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.364,Plate1,A7,,0.364,,,0.24943739071858845,0.009977495628743538,,,,,,,0.00944320771189347,0.00944320771189347
45,HP16-7,HP16-20231023,230928-1,sample,liquid,,230928-1-1,9/28/23,1.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.349,Plate1,B7,,0.349,,,0.23561959976556945,0.009424783990622777,,,,,,,0.00944320771189347,0.00944320771189347
46,HP16-7,HP16-20231023,230928-1,sample,liquid,,230928-1-1,9/28/23,1.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.35,Plate1,C7,,0.35,,,0.23654078582910404,0.009461631433164162,,,,,,,0.00944320771189347,0.00944320771189347
47,HP16-7,HP16-20231023,230928-1,sample,liquid,,230928-1-1,9/28/23,1.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.344,Plate1,D7,,0.344,,,0.23101366944789642,0.009240546777915857,,,,,,,0.00944320771189347,0.00944320771189347
48,HP16-8,HP16-20231023,230928-1,sample,liquid,,230928-1-2,9/28/23,2.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.349,Plate1,A8,,0.349,,,0.23561959976556945,0.009424783990622777,,,,,,,0.009387936548081394,0.009387936548081394
49,HP16-8,HP16-20231023,230928-1,sample,liquid,,230928-1-2,9/28/23,2.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.34700000000000003,Plate1,B8,,0.34700000000000003,,,0.23377722763850028,0.00935108910554001,,,,,,,0.009387936548081394,0.009387936548081394
50,HP16-8,HP16-20231023,230928-1,sample,liquid,,230928-1-2,9/28/23,2.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.34700000000000003,Plate1,C8,,0.34700000000000003,,,0.23377722763850028,0.00935108910554001,,,,,,,0.009387936548081394,0.009387936548081394
51,HP16-8,HP16-20231023,230928-1,sample,liquid,,230928-1-2,9/28/23,2.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.35,Plate1,D8,,0.35,,,0.23654078582910404,0.009461631433164162,,,,,,,0.009387936548081394,0.009387936548081394
52,HP16-9,HP16-20231023,230928-1,sample,liquid,,230928-1-3,9/28/23,3.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.301,Plate1,A9,,0.301,,,0.1914026687159086,0.007656106748636344,,,,,,,0.007711377912448421,0.007711377912448421
53,HP16-9,HP16-20231023,230928-1,sample,liquid,,230928-1-3,9/28/23,3.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.315,Plate1,B9,,0.315,,,0.20429927360539302,0.00817197094421572,,,,,,,0.007711377912448421,0.007711377912448421
54,HP16-9,HP16-20231023,230928-1,sample,liquid,,230928-1-3,9/28/23,3.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.302,Plate1,C9,,0.302,,,0.1923238547794432,0.007692954191177727,,,,,,,0.007711377912448421,0.007711377912448421
55,HP16-9,HP16-20231023,230928-1,sample,liquid,,230928-1-3,9/28/23,3.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.303,Plate1,D9,,0.303,,,0.19324504084297778,0.007729801633719111,,,,,,,0.007711377912448421,0.007711377912448421
56,HP16-10,HP16-20231023,230928-1,sample,liquid,,230928-1-4,9/28/23,4.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.316,Plate1,A10,o,0.316,,,0.20522046,0.008208818,,,,,,,,
57,HP16-10,HP16-20231023,230928-1,sample,liquid,,230928-1-4,9/28/23,4.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.314,Plate1,B10,o,0.314,,,0.203378088,0.008135124,,,,,,,,
58,HP16-10,HP16-20231023,230928-1,sample,liquid,,230928-1-4,9/28/23,4.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.303,Plate1,C10,o,0.303,,,0.193245041,0.007729801999999999,,,,,,,,
59,HP16-10,HP16-20231023,230928-1,sample,liquid,,230928-1-4,9/28/23,4.0,,200.0,2,50,,,,,RT,,TGFBS,,10/23/23,0.303,Plate1,D10,o,0.303,,,0.193245041,0.007729801999999999,,,,,,,,
60,HP16-23,HP16-20231023,S5,standard,liquid,,,,,,,1,20,,,,,,1.0,,,01-00-1900,1.16,Plate1,E10,,1.16,0.9969865167625916,,,,,,,,,,,
61,HP16-23,HP16-20231023,S5,standard,liquid,,,,,,,1,20,,,,,,1.0,,,01-00-1900,1.166,Plate1,F10,,1.166,0.9969865167625916,,,,,,,,,,,
62,HP16-26,HP16-20231023,S2,standard,liquid,,,,,,,1,20,,,,,,0.4,,,01-00-1900,0.521,Plate1,G10,,0.521,0.9969865167625916,,,,,,,,,,,
63,HP16-26,HP16-20231023,S2,standard,liquid,,,,,,,1,20,,,,,,0.4,,,01-00-1900,0.531,Plate1,H10,,0.531,0.9969865167625916,,,,,,,,,,,
64,HP16-24,HP16-20231023,S4,standard,liquid,,,,,,,1,20,,,,,,0.8,,,01-00-1900,0.977,Plate1,E11,,0.977,0.9969865167625916,,,,,,,,,,,
65,HP16-24,HP16-20231023,S4,standard,liquid,,,,,,,1,20,,,,,,0.8,,,01-00-1900,0.977,Plate1,F11,,0.977,0.9969865167625916,,,,,,,,,,,
66,HP16-27,HP16-20231023,S1,standard,liquid,,,,,,,1,20,,,,,,0.2,,,01-00-1900,0.32299999999999995,Plate1,G11,,0.32299999999999995,0.9969865167625916,,,,,,,,,,,
67,HP16-27,HP16-20231023,S1,standard,liquid,,,,,,,1,20,,,,,,0.2,,,01-00-1900,0.319,Plate1,H11,,0.319,0.9969865167625916,,,,,,,,,,,
68,HP16-25,HP16-20231023,S3,standard,liquid,,,,,,,1,20,,,,,,0.6,,,01-00-1900,0.7020000000000001,Plate1,E12,,0.7020000000000001,0.9969865167625916,,,,,,,,,,,
69,HP16-25,HP16-20231023,S3,standard,liquid,,,,,,,1,20,,,,,,0.6,,,01-00-1900,0.7859999999999999,Plate1,F12,,0.7859999999999999,0.9969865167625916,,,,,,,,,,,
70,HP16-28,HP16-20231023,S0,standard,liquid,,,,,,,1,20,,,,,,0.0,,,01-00-1900,0.08900000000000001,Plate1,G12,,0.08900000000000001,0.9969865167625916,,,,,,,,,,,
71,HP16-28,HP16-20231023,S0,standard,liquid,,,,,,,1,20,,,,,,0.0,,,01-00-1900,0.081,Plate1,H12,,0.081,0.9969865167625916,,,,,,,,,,,
72,HP16-1,HP16-20231023,Gelatin_5,control,liquid,,Gelatin-5-1,9/28/23,1.0,,1000.0,1,20,,,,,RT,1.05,TGFBS,,10/23/23,0.809,Plate1,A1,,0.809,0.9950706564858299,,0.659365188991486,,,,,,,,,
73,HP16-1,HP16-20231023,Gelatin_5,control,liquid,,Gelatin-5-1,9/28/23,1.0,,1000.0,1,20,,,,,RT,1.05,TGFBS,,10/23/23,0.782,Plate1,B1,,0.782,0.9950706564858299,,0.6344931652760517,,,,,,,,,
74,HP16-1,HP16-20231023,Gelatin_5,control,liquid,,Gelatin-5-1,9/28/23,1.0,,1000.0,1,20,,,,,RT,1.05,TGFBS,,10/23/23,0.772,Plate1,C1,,0.772,0.9950706564858299,,0.6252813046407057,,,,,,,,,
75,HP16-1,HP16-20231023,Gelatin_5,control,liquid,,Gelatin-5-1,9/28/23,1.0,,1000.0,1,20,,,,,RT,1.05,TGFBS,,10/23/23,0.7879999999999999,Plate1,D1,,0.7879999999999999,0.9950706564858299,,0.6400202816572591,,,,,,,,,
76,HP16-2,HP16-20231023,Gelatin_5,control,liquid,,Gelatin-5-2,9/28/23,2.0,,1000.0,1,20,,,,,RT,1.05,TGFBS,,10/23/23,0.7859999999999999,Plate1,A2,,0.7859999999999999,0.9950706564858299,,0.63817790953019,,,,,,,,,
77,HP16-2,HP16-20231023,Gelatin_5,control,liquid,,Gelatin-5-2,9/28/23,2.0,,1000.0,1,20,,,,,RT,1.05,TGFBS,,10/23/23,0.8059999999999999,Plate1,B2,,0.8059999999999999,0.9950706564858299,,0.656601630800882,,,,,,,,,
78,HP16-2,HP16-20231023,Gelatin_5,control,liquid,,Gelatin-5-2,9/28/23,2.0,,1000.0,1,20,,,,,RT,1.05,TGFBS,,10/23/23,0.7959999999999999,Plate1,C2,,0.7959999999999999,0.9950706564858299,,0.647389770165536,,,,,,,,,
79,HP16-2,HP16-20231023,Gelatin_5,control,liquid,,Gelatin-5-2,9/28/23,2.0,,1000.0,1,20,,,,,RT,1.05,TGFBS,,10/23/23,0.7290000000000001,Plate1,D2,,0.7290000000000001,0.9950706564858299,,0.5856703039087179,,,,,,,,,
80,HP16-3,HP16-20231023,Gelatin_2.5,control,liquid,,Gelatin-2.5-1,9/28/23,1.0,,1000.0,1,20,,,,,RT,0.525,TGFBS,,10/23/23,0.446,Plate1,A3,,0.446,0.9950706564858299,,0.32497464792842573,,,,,,,,,
81,HP16-3,HP16-20231023,Gelatin_2.5,control,liquid,,Gelatin-2.5-1,9/28/23,1.0,,1000.0,1,20,,,,,RT,0.525,TGFBS,,10/23/23,0.436,Plate1,B3,,0.436,0.9950706564858299,,0.3157627872930797,,,,,,,,,
82,HP16-3,HP16-20231023,Gelatin_2.5,control,liquid,,Gelatin-2.5-1,9/28/23,1.0,,1000.0,1,20,,,,,RT,0.525,TGFBS,,10/23/23,0.425,Plate1,C3,,0.425,0.9950706564858299,,0.3056297405941991,,,,,,,,,
83,HP16-3,HP16-20231023,Gelatin_2.5,control,liquid,,Gelatin-2.5-1,9/28/23,1.0,,1000.0,1,20,,,,,RT,0.525,TGFBS,,10/23/23,0.41700000000000004,Plate1,D3,,0.41700000000000004,0.9950706564858299,,0.29826025208592233,,,,,,,,,
84,HP16-4,HP16-20231023,Gelatini_2.5,control,liquid,,Gelatin-2.5-2,9/28/23,2.0,,1000.0,1,20,,,,,RT,0.525,TGFBS,,10/23/23,0.401,Plate1,A4,,0.401,0.9950706564858299,,0.2835212750693687,,,,,,,,,
85,HP16-4,HP16-20231023,Gelatini_2.5,control,liquid,,Gelatin-2.5-2,9/28/23,2.0,,1000.0,1,20,,,,,RT,0.525,TGFBS,,10/23/23,0.41200000000000003,Plate1,B4,,0.41200000000000003,0.9950706564858299,,0.29365432176824935,,,,,,,,,
86,HP16-4,HP16-20231023,Gelatini_2.5,control,liquid,,Gelatin-2.5-2,9/28/23,2.0,,1000.0,1,20,,,,,RT,0.525,TGFBS,,10/23/23,0.392,Plate1,C4,,0.392,0.9950706564858299,,0.2752306004975573,,,,,,,,,
87,HP16-4,HP16-20231023,Gelatini_2.5,control,liquid,,Gelatin-2.5-2,9/28/23,2.0,,1000.0,1,20,,,,,RT,0.525,TGFBS,,10/23/23,0.354,Plate1,D4,,0.354,0.9950706564858299,,0.24022553008324243,,,,,,,,,
88,HP16-5,HP16-20231023,Gelatin_0,control,liquid,,Gelatin-0-1,9/28/23,1.0,,1000.0,1,20,,,,,RT,0.0,TGFBS,,10/23/23,0.085,Plate1,A5,,0.085,0.9950706564858299,,-0.007573521007565198,,,,,,,,,
89,HP16-5,HP16-20231023,Gelatin_0,control,liquid,,Gelatin-0-1,9/28/23,1.0,,1000.0,1,20,,,,,RT,0.0,TGFBS,,10/23/23,0.092,Plate1,B5,,0.092,0.9950706564858299,,-0.0011252185628230077,,,,,,,,,
90,HP16-5,HP16-20231023,Gelatin_0,control,liquid,,Gelatin-0-1,9/28/23,1.0,,1000.0,1,20,,,,,RT,0.0,TGFBS,,10/23/23,0.08900000000000001,Plate1,C5,,0.08900000000000001,0.9950706564858299,,-0.0038887767534267897,,,,,,,,,
91,HP16-5,HP16-20231023,Gelatin_0,control,liquid,,Gelatin-0-1,9/28/23,1.0,,1000.0,1,20,,,,,RT,0.0,TGFBS,,10/23/23,0.094,Plate1,D5,,0.094,0.9950706564858299,,0.0007171535642462035,,,,,,,,,
92,HP16-6,HP16-20231023,Gelatin_0,control,liquid,,Gelatin-0-2,9/28/23,2.0,,1000.0,1,20,,,,,RT,0.0,TGFBS,,10/23/23,0.079,Plate1,A6,,0.079,0.9950706564858299,,-0.013100637388772818,,,,,,,,,
93,HP16-6,HP16-20231023,Gelatin_0,control,liquid,,Gelatin-0-2,9/28/23,2.0,,1000.0,1,20,,,,,RT,0.0,TGFBS,,10/23/23,0.08800000000000001,Plate1,B6,,0.08800000000000001,0.9950706564858299,,-0.004809962816961402,,,,,,,,,
94,HP16-6,HP16-20231023,Gelatin_0,control,liquid,,Gelatin-0-2,9/28/23,2.0,,1000.0,1,20,,,,,RT,0.0,TGFBS,,10/23/23,0.08800000000000001,Plate1,C6,,0.08800000000000001,0.9950706564858299,,-0.004809962816961402,,,,,,,,,
95,HP16-6,HP16-20231023,Gelatin_0,control,liquid,,Gelatin-0-2,9/28/23,2.0,,1000.0,1,20,,,,,RT,0.0,TGFBS,,10/23/23,0.092,Plate1,D6,,0.092,0.9950706564858299,,-0.0011252185628230077,,,,,,,,,
